participant,ExpeDuration,framerate,Trial_number,experiment,intention,condition,explicability,MapConfiguration,Strategie,TargetAIchoice,TargetUserchoice,ConflictLevel,Obstacle,delayIB,IBestimUser,IB,IB_zscore,SoARatings,SoARatings_zscore,Correlation,Score_trial
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,59,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,750,299,-451,-0.819462800860729,2,-1.11734954792129,0.727120643569372,158.0
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,61,1,1.0,1,0.0,6,2,4.0,1.0,0.0,0,1250,806,-444,-0.794638092420806,2,-1.11734954792129,0.727120643569372,166.0
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,62,1,1.0,1,0.0,1,2,1.0,2.0,0.0,0,750,402,-348,-0.454184948101855,3,0.884568392104351,0.727120643569372,170.0
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,63,1,1.0,4,1.0,5,2,1.0,4.0,0.0,0,750,401,-349,-0.457731335021845,2,-1.11734954792129,0.727120643569372,174.0
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,100,1,1.0,2,1.0,5,1,3.0,3.0,2.0,0,750,496,-254,-0.120824577622883,3,0.884568392104351,0.727120643569372,277.5
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,101,1,1.0,1,0.0,1,2,1.0,2.0,0.0,0,750,602,-148,0.255092435895958,2,-1.11734954792129,0.727120643569372,281.5
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,103,1,1.0,4,1.0,1,1,3.0,3.0,2.0,0,1250,493,-757,-1.90465719837738,2,-1.11734954792129,0.727120643569372,288.0
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,104,1,1.0,4,1.0,5,1,3.0,4.0,1.0,0,250,337,87,1.08849336209339,2,-1.11734954792129,0.727120643569372,290.5
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,105,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,1250,902,-348,-0.454184948101855,2,-1.11734954792129,0.727120643569372,294.5
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,106,1,1.0,1,0.0,5,2,1.0,4.0,0.0,0,250,595,345,2.00346118745057,2,-1.11734954792129,0.727120643569372,298.5
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,9,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,750,401,-349,-0.457731335021845,2,-1.11734954792129,0.727120643569372,323.5
652ae54b698bbd5c18c0c90e,58.6706433333333,60.0,99,1,1.0,2,1.0,1,2,4.0,3.0,0.0,0,250,181,-69,0.535257002575094,2,-1.11734954792129,0.727120643569372,275.0
654be5c30c308650a9c057fd,43.8078,60.0,3,0,,0,,4,2,,4.0,,0,750,602,-148,-0.326249294772073,2,-0.934416571106382,0.962784644011735,14.5
654be5c30c308650a9c057fd,43.8078,60.0,1,0,,0,,2,1,,4.0,,0,1250,1175,-75,0.319926634020676,7,2.18030533258156,0.962784644011735,6.5
654be5c30c308650a9c057fd,43.8078,61.0,9,0,,0,,4,2,,4.0,,0,1250,1020,-230,-1.05209074903242,2,-0.934416571106382,0.962784644011735,34.0
654be5c30c308650a9c057fd,43.8078,60.0,4,0,,0,,3,1,,4.0,,0,1250,901,-349,-2.10544603021512,6,1.55736095184397,0.962784644011735,17.0
654be5c30c308650a9c057fd,43.8078,60.0,6,0,,0,,4,1,,3.0,,0,750,604,-146,-0.308545844668162,4,0.311472190368794,0.962784644011735,23.5
654be5c30c308650a9c057fd,43.8078,60.0,7,0,,0,,2,1,,4.0,,0,250,166,-84,0.240261108553077,4,0.311472190368794,0.962784644011735,26.0
654be5c30c308650a9c057fd,43.8078,60.0,15,0,,0,,2,2,,3.0,,0,750,702,-48,0.558923210423473,2,-0.934416571106382,0.962784644011735,49.5
654be5c30c308650a9c057fd,43.8078,59.0,10,0,,0,,3,2,,3.0,,0,750,489,-261,-1.32649422564304,2,-0.934416571106382,0.962784644011735,38.0
654be5c30c308650a9c057fd,43.8078,61.0,13,0,,0,,5,1,,4.0,,0,250,103,-147,-0.317397569720117,4,0.311472190368794,0.962784644011735,43.0
654be5c30c308650a9c057fd,43.8078,60.0,14,0,,0,,3,1,,4.0,,0,250,151,-99,0.107485232773745,4,0.311472190368794,0.962784644011735,45.5
654be5c30c308650a9c057fd,43.8078,60.0,0,0,,0,,5,2,,2.0,,0,250,277,27,1.22280258932013,2,-0.934416571106382,0.962784644011735,4.0
654be5c30c308650a9c057fd,43.8078,60.0,19,0,,0,,4,1,,3.0,,0,750,812,62,1.53261296613857,4,0.311472190368794,0.962784644011735,62.5
654be5c30c308650a9c057fd,43.8078,60.0,24,0,,0,,1,1,,3.0,,0,250,230,-20,0.806771511878226,4,0.311472190368794,0.962784644011735,75.5
654be5c30c308650a9c057fd,43.8078,60.0,25,0,,0,,2,2,,3.0,,0,1250,1212,-38,0.647440460943028,2,-0.934416571106382,0.962784644011735,79.5
654be5c30c308650a9c057fd,43.8078,60.0,94,1,1.0,4,1.0,4,1,3.0,2.0,0.0,0,750,602,-148,-0.0544159930735807,3,0.297727440573906,0.943256206801581,285.5
654be5c30c308650a9c057fd,43.8078,60.0,96,1,1.0,4,1.0,5,2,1.0,3.0,0.0,0,750,502,-248,-0.783544250053858,2,-0.534158055147302,0.943256206801581,292.0
654be5c30c308650a9c057fd,43.8078,60.0,97,1,1.0,1,0.0,6,1,2.0,4.0,0.0,0,1250,1003,-247,-0.776252967484055,2,-0.534158055147302,0.943256206801581,294.5
654be5c30c308650a9c057fd,43.8078,60.0,98,1,1.0,1,0.0,5,2,1.0,3.0,0.0,0,250,56,-194,-0.389814991284508,2,-0.534158055147302,0.943256206801581,298.5
654be5c30c308650a9c057fd,43.8078,60.0,95,1,1.0,2,1.0,1,1,2.0,4.0,0.0,0,1250,1005,-245,-0.76167040234445,2,-0.534158055147302,0.943256206801581,288.0
654be5c30c308650a9c057fd,43.8078,60.0,70,1,1.0,1,0.0,5,2,1.0,2.0,1.0,0,250,200,-50,0.660129698767091,2,-0.534158055147302,0.943256206801581,215.0
654be5c30c308650a9c057fd,43.8078,60.0,71,1,1.0,1,0.0,1,2,1.0,4.0,1.0,0,750,591,-159,-0.134620101341411,2,-0.534158055147302,0.943256206801581,219.0
654be5c30c308650a9c057fd,43.8078,60.0,72,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,750,695,-55,0.623673285918077,2,-0.534158055147302,0.943256206801581,223.0
654be5c30c308650a9c057fd,43.8078,60.0,73,1,1.0,1,0.0,1,1,3.0,4.0,0.0,0,750,508,-242,-0.739796554635041,2,-0.534158055147302,0.943256206801581,225.5
654be5c30c308650a9c057fd,43.8078,60.0,74,1,1.0,3,1.0,4,1,1.0,3.0,1.0,0,250,105,-145,-0.0325421453641723,2,-0.534158055147302,0.943256206801581,228.0
654be5c30c308650a9c057fd,43.8078,60.0,75,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,1250,1195,-55,0.623673285918077,2,-0.534158055147302,0.943256206801581,232.0
654be5c30c308650a9c057fd,43.8078,60.0,76,1,1.0,3,1.0,4,1,1.0,4.0,0.0,0,250,141,-109,0.229944027148727,2,-0.534158055147302,0.943256206801581,234.5
654be5c30c308650a9c057fd,43.8078,60.0,77,1,1.0,1,0.0,6,2,4.0,3.0,1.0,0,1250,895,-355,-1.56371148502275,3,0.297727440573906,0.943256206801581,238.5
654be5c30c308650a9c057fd,43.8078,60.0,78,1,1.0,4,1.0,5,1,3.0,3.0,2.0,0,250,217,-33,0.784081502453738,6,2.79338392773753,0.943256206801581,241.0
654be5c30c308650a9c057fd,43.8078,60.0,80,1,1.0,2,1.0,2,2,2.0,3.0,1.0,0,1250,1199,-51,0.652838416197288,2,-0.534158055147302,0.943256206801581,243.0
654be5c30c308650a9c057fd,43.8078,60.0,81,1,1.0,4,1.0,1,1,3.0,3.0,2.0,0,1250,999,-251,-0.805418097763266,5,1.96149843201632,0.943256206801581,245.5
654be5c30c308650a9c057fd,43.8078,60.0,82,1,1.0,1,0.0,6,1,2.0,3.0,0.0,0,1250,1220,-30,0.805955350163146,2,-0.534158055147302,0.943256206801581,248.0
654be5c30c308650a9c057fd,43.8078,60.0,83,1,1.0,4,1.0,5,1,3.0,3.0,2.0,0,250,500,250,2.84751446970792,6,2.79338392773753,0.943256206801581,250.5
654be5c30c308650a9c057fd,43.8078,60.0,84,1,1.0,2,1.0,1,1,2.0,4.0,0.0,0,1250,1133,-117,0.171613766590305,3,0.297727440573906,0.943256206801581,253.0
654be5c30c308650a9c057fd,43.8078,60.0,86,1,1.0,3,1.0,4,2,2.0,3.0,0.0,0,1250,991,-259,-0.863748358321688,2,-0.534158055147302,0.943256206801581,261.0
654be5c30c308650a9c057fd,43.8078,60.0,87,1,1.0,2,1.0,2,1,4.0,4.0,2.0,0,250,158,-92,0.353895830835375,6,2.79338392773753,0.943256206801581,263.5
654be5c30c308650a9c057fd,43.8078,60.0,88,1,1.0,4,1.0,1,2,4.0,4.0,2.0,0,1250,995,-255,-0.834583228042477,5,1.96149843201632,0.943256206801581,267.5
654be5c30c308650a9c057fd,43.8078,60.0,89,1,1.0,2,1.0,1,2,4.0,2.0,0.0,0,250,107,-143,-0.0179595802245668,3,0.297727440573906,0.943256206801581,271.5
654be5c30c308650a9c057fd,43.8078,60.0,90,1,1.0,4,1.0,1,1,3.0,4.0,0.0,0,1250,1080,-170,-0.214824209609242,2,-0.534158055147302,0.943256206801581,274.0
654be5c30c308650a9c057fd,43.8078,60.0,92,1,1.0,1,0.0,6,2,4.0,2.0,0.0,0,1250,959,-291,-1.09706940055538,2,-0.534158055147302,0.943256206801581,280.5
654be5c30c308650a9c057fd,43.8078,60.0,93,1,1.0,2,1.0,2,1,4.0,3.0,0.0,0,250,202,-48,0.674712263906697,4,1.12961293629511,0.943256206801581,283.0
654be5c30c308650a9c057fd,43.8078,60.0,0,1,0.0,3,1.0,3,1,4.0,,,0,750,493,-257,-0.849165793182083,2,-0.534158055147302,0.943256206801581,2.5
654be5c30c308650a9c057fd,43.8078,60.0,3,1,0.0,3,1.0,4,2,2.0,,,0,750,313,-437,-2.16159665574658,2,-0.534158055147302,0.943256206801581,10.5
654be5c30c308650a9c057fd,43.8078,60.0,4,1,0.0,4,1.0,2,1,1.0,,,0,750,500,-250,-0.798126815193463,2,-0.534158055147302,0.943256206801581,13.0
654be5c30c308650a9c057fd,43.8078,60.0,5,1,0.0,3,1.0,4,1,1.0,,,0,250,100,-150,-0.0689985582131862,2,-0.534158055147302,0.943256206801581,15.5
654be5c30c308650a9c057fd,43.8078,60.0,6,1,0.0,1,0.0,2,2,2.0,,,0,750,593,-157,-0.120037536201806,2,-0.534158055147302,0.943256206801581,19.5
654be5c30c308650a9c057fd,43.8078,60.0,8,1,0.0,1,0.0,2,2,2.0,,,0,750,595,-155,-0.1054549710622,2,-0.534158055147302,0.943256206801581,23.5
654be5c30c308650a9c057fd,43.8078,60.0,9,1,0.0,3,1.0,3,2,3.0,,,0,1250,997,-253,-0.820000662902872,2,-0.534158055147302,0.943256206801581,27.5
654be5c30c308650a9c057fd,43.8078,60.0,10,1,0.0,2,1.0,5,2,2.0,,,0,750,566,-184,-0.31690216558648,2,-0.534158055147302,0.943256206801581,31.5
654be5c30c308650a9c057fd,43.8078,60.0,11,1,0.0,3,1.0,3,2,1.0,,,0,250,198,-52,0.645547133627486,2,-0.534158055147302,0.943256206801581,35.5
654be5c30c308650a9c057fd,43.8078,60.0,13,1,0.0,2,1.0,2,2,2.0,,,0,1250,1309,59,1.45487949887559,2,-0.534158055147302,0.943256206801581,42.0
654be5c30c308650a9c057fd,43.8078,60.0,14,1,0.0,4,1.0,6,1,1.0,,,0,250,115,-135,0.0403706803338554,2,-0.534158055147302,0.943256206801581,44.5
654be5c30c308650a9c057fd,43.8078,60.0,15,1,0.0,2,1.0,1,1,2.0,,,0,1250,903,-347,-1.50538122446433,2,-0.534158055147302,0.943256206801581,47.0
654be5c30c308650a9c057fd,43.8078,60.0,16,1,0.0,3,1.0,4,1,3.0,,,0,1250,1375,125,1.93610414848258,2,-0.534158055147302,0.943256206801581,49.5
654be5c30c308650a9c057fd,43.8078,60.0,17,1,0.0,2,1.0,6,1,1.0,,,0,750,595,-155,-0.1054549710622,4,1.12961293629511,0.943256206801581,52.0
654be5c30c308650a9c057fd,43.8078,60.0,18,1,0.0,4,1.0,2,1,1.0,,,0,750,604,-146,-0.0398334279339751,2,-0.534158055147302,0.943256206801581,54.5
654be5c30c308650a9c057fd,43.8078,60.0,19,1,0.0,3,1.0,4,1,1.0,,,0,250,107,-143,-0.0179595802245668,2,-0.534158055147302,0.943256206801581,57.0
654be5c30c308650a9c057fd,43.8078,60.0,20,1,0.0,2,1.0,2,1,4.0,,,0,250,73,-177,-0.265863187597861,2,-0.534158055147302,0.943256206801581,59.5
654be5c30c308650a9c057fd,43.8078,60.0,21,1,0.0,4,1.0,3,2,3.0,,,0,1250,1195,-55,0.623673285918077,2,-0.534158055147302,0.943256206801581,63.5
654be5c30c308650a9c057fd,43.8078,60.0,22,1,0.0,4,1.0,1,2,4.0,,,0,750,886,136,2.01630825675041,2,-0.534158055147302,0.943256206801581,67.5
654be5c30c308650a9c057fd,43.8078,60.0,23,1,0.0,3,1.0,3,2,3.0,,,0,1250,997,-253,-0.820000662902872,2,-0.534158055147302,0.943256206801581,71.5
654be5c30c308650a9c057fd,43.8078,60.0,25,1,0.0,1,0.0,3,1,2.0,,,0,750,600,-150,-0.0689985582131862,2,-0.534158055147302,0.943256206801581,72.0
654be5c30c308650a9c057fd,43.8078,60.0,27,1,0.0,2,1.0,2,1,4.0,,,0,250,103,-147,-0.0471247105037779,2,-0.534158055147302,0.943256206801581,78.5
654be5c30c308650a9c057fd,43.8078,60.0,28,1,0.0,2,1.0,1,1,2.0,,,0,1250,1018,-232,-0.666883728937014,2,-0.534158055147302,0.943256206801581,81.0
654be5c30c308650a9c057fd,43.8078,60.0,29,1,0.0,3,1.0,3,1,4.0,,,0,750,646,-104,0.266400439997741,2,-0.534158055147302,0.943256206801581,83.5
654be5c30c308650a9c057fd,43.8078,60.0,30,1,0.0,3,1.0,3,2,1.0,,,0,250,222,-28,0.820537915302752,2,-0.534158055147302,0.943256206801581,87.5
654be5c30c308650a9c057fd,43.8078,60.0,31,1,0.0,4,1.0,6,1,1.0,,,0,250,92,-158,-0.127328818771608,2,-0.534158055147302,0.943256206801581,90.0
654be5c30c308650a9c057fd,43.8078,60.0,32,1,0.0,1,0.0,6,2,4.0,,,0,1250,1099,-151,-0.076289840782989,2,-0.534158055147302,0.943256206801581,94.0
654be5c30c308650a9c057fd,43.8078,60.0,33,1,0.0,4,1.0,5,1,4.0,,,0,1250,1044,-206,-0.477310382122141,2,-0.534158055147302,0.943256206801581,96.5
654be5c30c308650a9c057fd,43.8078,60.0,34,1,0.0,3,1.0,4,2,2.0,,,0,750,604,-146,-0.0398334279339751,2,-0.534158055147302,0.943256206801581,100.5
654be5c30c308650a9c057fd,43.8078,60.0,35,1,0.0,2,1.0,6,1,1.0,,,0,750,502,-248,-0.783544250053858,2,-0.534158055147302,0.943256206801581,103.0
654be5c30c308650a9c057fd,43.8078,60.0,36,1,0.0,2,1.0,5,2,2.0,,,0,750,602,-148,-0.0544159930735807,2,-0.534158055147302,0.943256206801581,107.0
654be5c30c308650a9c057fd,43.8078,60.0,37,1,0.0,4,1.0,3,2,3.0,,,0,1250,999,-251,-0.805418097763266,2,-0.534158055147302,0.943256206801581,111.0
654be5c30c308650a9c057fd,43.8078,60.0,38,1,0.0,4,1.0,3,2,1.0,,,0,250,54,-196,-0.404397556424114,2,-0.534158055147302,0.943256206801581,115.0
654be5c30c308650a9c057fd,43.8078,60.0,39,1,0.0,1,0.0,3,1,2.0,,,0,750,600,-150,-0.0689985582131862,2,-0.534158055147302,0.943256206801581,117.5
654be5c30c308650a9c057fd,43.8078,60.0,40,1,0.0,2,1.0,1,2,4.0,,,0,250,94,-156,-0.112746253632003,3,0.297727440573906,0.943256206801581,121.5
654be5c30c308650a9c057fd,43.8078,60.0,41,1,0.0,1,0.0,5,1,3.0,,,0,1250,1192,-58,0.601799438208669,2,-0.534158055147302,0.943256206801581,124.0
654be5c30c308650a9c057fd,43.8078,60.0,42,1,0.0,4,1.0,3,2,1.0,,,0,250,593,343,3.52560374869958,5,1.96149843201632,0.943256206801581,128.0
654be5c30c308650a9c057fd,43.8078,60.0,43,1,0.0,1,0.0,6,1,2.0,,,0,250,249,-1,1.01740254468743,2,-0.534158055147302,0.943256206801581,130.5
654be5c30c308650a9c057fd,43.8078,60.0,44,1,0.0,1,0.0,5,2,1.0,,,0,250,173,-77,0.463265069382416,2,-0.534158055147302,0.943256206801581,134.5
654be5c30c308650a9c057fd,43.8078,60.0,45,1,0.0,1,0.0,5,1,3.0,,,0,1250,1001,-249,-0.790835532623661,2,-0.534158055147302,0.943256206801581,137.0
654be5c30c308650a9c057fd,43.8078,60.0,46,1,0.0,1,0.0,6,1,2.0,,,0,250,103,-147,-0.0471247105037779,2,-0.534158055147302,0.943256206801581,139.5
654be5c30c308650a9c057fd,43.8078,60.0,47,1,0.0,2,1.0,1,2,4.0,,,0,250,374,124,1.92881286591277,4,1.12961293629511,0.943256206801581,143.5
654be5c30c308650a9c057fd,43.8078,60.0,48,1,0.0,1,0.0,5,2,1.0,,,0,250,128,-122,0.135157353741291,2,-0.534158055147302,0.943256206801581,147.5
654be5c30c308650a9c057fd,43.8078,60.0,49,1,0.0,2,1.0,2,2,2.0,,,0,1250,1003,-247,-0.776252967484055,4,1.12961293629511,0.943256206801581,151.5
654be5c30c308650a9c057fd,43.8078,60.0,50,1,0.0,4,1.0,5,1,4.0,,,0,1250,1116,-134,0.0476619629036582,6,2.79338392773753,0.943256206801581,154.0
654be5c30c308650a9c057fd,43.8078,60.0,52,1,0.0,1,0.0,6,2,4.0,,,0,1250,1003,-247,-0.776252967484055,2,-0.534158055147302,0.943256206801581,158.0
654be5c30c308650a9c057fd,43.8078,60.0,53,1,0.0,3,1.0,4,1,3.0,,,0,1250,1008,-242,-0.739796554635041,3,0.297727440573906,0.943256206801581,160.5
654be5c30c308650a9c057fd,43.8078,60.0,54,1,1.0,4,1.0,6,2,3.0,4.0,1.0,0,250,107,-143,-0.0179595802245668,2,-0.534158055147302,0.943256206801581,164.5
654be5c30c308650a9c057fd,43.8078,60.0,55,1,1.0,3,1.0,4,1,3.0,4.0,0.0,0,1250,1205,-45,0.696586111616105,2,-0.534158055147302,0.943256206801581,167.0
654be5c30c308650a9c057fd,43.8078,60.0,56,1,1.0,1,0.0,1,2,1.0,3.0,0.0,0,750,600,-150,-0.0689985582131862,2,-0.534158055147302,0.943256206801581,171.0
654be5c30c308650a9c057fd,43.8078,60.0,57,1,1.0,2,1.0,5,1,3.0,4.0,1.0,0,750,498,-252,-0.812709380333069,2,-0.534158055147302,0.943256206801581,173.5
654be5c30c308650a9c057fd,43.8078,60.0,58,1,1.0,2,1.0,1,2,4.0,4.0,2.0,0,250,298,48,1.37467539060776,5,1.96149843201632,0.943256206801581,177.5
654be5c30c308650a9c057fd,43.8078,60.0,59,1,1.0,1,0.0,5,1,3.0,2.0,0.0,0,250,321,71,1.54237488971323,2,-0.534158055147302,0.943256206801581,180.0
654be5c30c308650a9c057fd,43.8078,60.0,60,1,1.0,3,1.0,4,2,4.0,4.0,2.0,0,250,141,-109,0.229944027148727,5,1.96149843201632,0.943256206801581,184.0
654be5c30c308650a9c057fd,43.8078,60.0,61,1,1.0,2,1.0,5,1,3.0,4.0,1.0,0,750,396,-354,-1.55642020245295,2,-0.534158055147302,0.943256206801581,186.5
654be5c30c308650a9c057fd,43.8078,60.0,62,1,1.0,4,1.0,1,2,4.0,4.0,2.0,0,1250,1161,-89,0.375769678544783,5,1.96149843201632,0.943256206801581,190.5
654be5c30c308650a9c057fd,43.8078,60.0,65,1,1.0,3,1.0,4,1,3.0,3.0,2.0,0,1250,1010,-240,-0.725213989495436,5,1.96149843201632,0.943256206801581,199.5
654be5c30c308650a9c057fd,43.8078,60.0,66,1,1.0,4,1.0,5,2,1.0,4.0,0.0,0,750,700,-50,0.660129698767091,2,-0.534158055147302,0.943256206801581,203.5
654be5c30c308650a9c057fd,43.8078,60.0,67,1,1.0,1,0.0,5,1,3.0,4.0,1.0,0,250,143,-107,0.244526592288333,2,-0.534158055147302,0.943256206801581,206.0
654be5c30c308650a9c057fd,43.8078,60.0,68,1,1.0,3,1.0,3,1,2.0,3.0,0.0,0,750,697,-53,0.638255851057683,2,-0.534158055147302,0.943256206801581,208.5
654be5c30c308650a9c057fd,43.8078,60.0,69,1,1.0,3,1.0,3,1,2.0,4.0,1.0,0,750,595,-155,-0.1054549710622,2,-0.534158055147302,0.943256206801581,211.0
654be5c30c308650a9c057fd,43.8078,60.0,100,1,1.0,2,1.0,5,2,1.0,4.0,0.0,0,750,498,-252,-0.812709380333069,3,0.297727440573906,0.943256206801581,305.0
654be5c30c308650a9c057fd,43.8078,60.0,102,1,1.0,2,1.0,2,2,2.0,3.0,1.0,0,1250,595,-655,-3.75109625596359,4,1.12961293629511,0.943256206801581,307.0
654be5c30c308650a9c057fd,43.8078,60.0,103,1,1.0,3,1.0,4,2,4.0,4.0,2.0,0,250,230,-20,0.878868175861174,6,2.79338392773753,0.943256206801581,311.0
654be5c30c308650a9c057fd,43.8078,60.0,104,1,1.0,2,1.0,5,2,1.0,3.0,0.0,0,750,398,-352,-1.54183763731335,4,1.12961293629511,0.943256206801581,315.0
654be5c30c308650a9c057fd,43.8078,60.0,105,1,1.0,4,1.0,4,1,3.0,4.0,0.0,0,750,706,-44,0.703877394185908,2,-0.534158055147302,0.943256206801581,317.5
654be5c30c308650a9c057fd,43.8078,60.0,106,1,1.0,3,1.0,4,2,2.0,4.0,1.0,0,750,808,58,1.44758821630579,3,0.297727440573906,0.943256206801581,321.5
654be5c30c308650a9c057fd,43.8078,60.0,107,1,1.0,4,1.0,6,2,3.0,2.0,0.0,0,250,198,-52,0.645547133627486,2,-0.534158055147302,0.943256206801581,325.5
654be5c30c308650a9c057fd,43.8078,60.0,99,1,1.0,1,0.0,1,1,3.0,4.0,0.0,0,750,600,-150,-0.0689985582131862,2,-0.534158055147302,0.943256206801581,301.0
6576b747aec8c6cba6ef5419,60.199475,61.0,14,0,,0,,3,1,,2.0,,0,1250,1347,97,0.286131972949865,6,-0.247099867746695,0.993329350924183,35.5
6576b747aec8c6cba6ef5419,60.199475,60.0,22,0,,0,,2,1,,1.0,,0,1250,1444,194,1.13184614230584,6,-0.247099867746695,0.993329350924183,57.0
6576b747aec8c6cba6ef5419,60.199475,61.0,18,0,,0,,2,1,,1.0,,0,1250,1406,156,0.800535436784942,7,0.658932980657854,0.993329350924183,47.0
6576b747aec8c6cba6ef5419,60.199475,60.0,19,0,,0,,3,1,,2.0,,0,750,865,115,0.443068622933448,4,-2.05916556455579,0.993329350924183,49.5
6576b747aec8c6cba6ef5419,60.199475,60.0,21,0,,0,,1,1,,2.0,,0,250,114,-136,-1.74532577405984,8,1.5649658290624,0.993329350924183,54.5
6576b747aec8c6cba6ef5419,60.199475,61.0,28,0,,0,,4,2,,2.0,,0,1250,1406,156,0.800535436784942,6,-0.247099867746695,0.993329350924183,69.0
6576b747aec8c6cba6ef5419,60.199475,59.0,29,0,,0,,3,1,,2.0,,0,1250,1294,44,-0.175959274224017,6,-0.247099867746695,0.993329350924183,71.5
6576b747aec8c6cba6ef5419,60.199475,60.0,23,0,,0,,1,1,,2.0,,0,250,126,-124,-1.64070134073746,7,0.658932980657854,0.993329350924183,59.5
6576b747aec8c6cba6ef5419,60.199475,60.0,25,0,,0,,4,1,,3.0,,0,750,749,-1,-0.568300899182974,5,-1.15313271615124,0.993329350924183,60.0
6576b747aec8c6cba6ef5419,60.199475,60.0,26,0,,0,,5,1,,3.0,,0,1250,1427,177,0.983628195099122,7,0.658932980657854,0.993329350924183,62.5
6576b747aec8c6cba6ef5419,60.199475,60.0,27,0,,0,,2,1,,1.0,,0,250,278,28,-0.315458518653868,7,0.658932980657854,0.993329350924183,65.0
6576b747aec8c6cba6ef5419,60.199475,60.0,12,1,0.0,2,1.0,1,2,4.0,,,0,250,380,130,0.855550003984246,7,1.09257604833759,0.923505164186935,39.0
6576b747aec8c6cba6ef5419,60.199475,60.0,20,1,0.0,3,1.0,4,1,3.0,,,0,1250,1300,50,0.347498969375183,6,-0.202328897840295,0.923505164186935,59.0
6576b747aec8c6cba6ef5419,60.199475,60.0,21,1,0.0,1,0.0,3,1,2.0,,,0,750,1002,252,1.63032783176307,5,-1.49723384401818,0.923505164186935,61.5
6576b747aec8c6cba6ef5419,60.199475,60.0,22,1,0.0,1,0.0,2,2,2.0,,,0,750,993,243,1.57317209036955,6,-0.202328897840295,0.923505164186935,65.5
6576b747aec8c6cba6ef5419,60.199475,60.0,25,1,0.0,1,0.0,6,2,4.0,,,0,1250,1310,60,0.411005348701316,7,1.09257604833759,0.923505164186935,74.5
6576b747aec8c6cba6ef5419,60.199475,60.0,26,1,0.0,4,1.0,3,2,3.0,,,0,1250,816,-434,-2.72620979000965,6,-0.202328897840295,0.923505164186935,78.5
6576b747aec8c6cba6ef5419,60.199475,60.0,27,1,0.0,4,1.0,3,2,3.0,,,0,1250,1209,-41,-0.230409082492626,6,-0.202328897840295,0.923505164186935,82.5
6576b747aec8c6cba6ef5419,60.199475,60.0,28,1,0.0,4,1.0,5,1,4.0,,,0,1250,1208,-42,-0.236759720425239,6,-0.202328897840295,0.923505164186935,85.0
6576b747aec8c6cba6ef5419,60.199475,60.0,30,1,0.0,3,1.0,3,2,3.0,,,0,1250,1334,84,0.563420659084035,7,1.09257604833759,0.923505164186935,93.0
6576b747aec8c6cba6ef5419,60.199475,60.0,14,1,0.0,4,1.0,1,2,4.0,,,0,750,497,-253,-1.57674432420664,6,-0.202328897840295,0.923505164186935,47.0
6576b747aec8c6cba6ef5419,60.199475,60.0,16,1,0.0,2,1.0,1,1,2.0,,,0,1250,1175,-75,-0.446330772201477,5,-1.49723384401818,0.923505164186935,47.5
6576b747aec8c6cba6ef5419,60.199475,60.0,17,1,0.0,1,0.0,5,2,1.0,,,0,250,248,-2,0.0172657968792924,7,1.09257604833759,0.923505164186935,51.5
6576b747aec8c6cba6ef5419,60.199475,60.0,18,1,0.0,3,1.0,3,1,4.0,,,0,750,805,55,0.37925215903825,6,-0.202328897840295,0.923505164186935,54.0
6576b747aec8c6cba6ef5419,60.199475,60.0,19,1,0.0,4,1.0,2,1,1.0,,,0,750,900,150,0.982562762636512,5,-1.49723384401818,0.923505164186935,56.5
6576b747aec8c6cba6ef5419,60.199475,60.0,37,1,0.0,4,1.0,2,1,1.0,,,0,750,742,-8,-0.0208380307163873,6,-0.202328897840295,0.923505164186935,114.0
6576b747aec8c6cba6ef5419,60.199475,60.0,38,1,0.0,3,1.0,4,2,2.0,,,0,750,809,59,0.404654710768703,6,-0.202328897840295,0.923505164186935,118.0
6576b747aec8c6cba6ef5419,60.199475,60.0,40,1,0.0,1,0.0,5,1,3.0,,,0,1250,1003,-247,-1.53864049661096,7,1.09257604833759,0.923505164186935,120.5
6576b747aec8c6cba6ef5419,60.199475,60.0,41,1,0.0,3,1.0,3,1,4.0,,,0,750,789,39,0.277641952116437,5,-1.49723384401818,0.923505164186935,123.0
6576b747aec8c6cba6ef5419,60.199475,60.0,42,1,0.0,1,0.0,6,1,2.0,,,0,250,229,-21,-0.10339632384036,7,1.09257604833759,0.923505164186935,125.5
6576b747aec8c6cba6ef5419,60.199475,60.0,44,1,0.0,4,1.0,3,2,1.0,,,0,250,205,-45,-0.255811634223079,7,1.09257604833759,0.923505164186935,127.5
